Tweeter,Tweet ID,Tweet Time,Tweet Text,Topics
Mike_Pence,1337097504622440451,2020-12-10 18:11:01,"Thank you to @henrymcmaster &amp; the entire team in South Carolina for the extraordinary work you’ve done to put the health of the people of SC first. We all have a role to play and we urge everyone to continue to do your part to help protect your families, communities &amp; neighbors. https://t.co/9XgTCQNrjz",
Mike_Pence,1337078068939083778,2020-12-10 16:53:48,https://t.co/szhdZlRT1o,
Mike_Pence,1337069423841210375,2020-12-10 16:19:26,"Hello, South Carolina! Heading to a vaccine briefing with @henrymcmaster to discuss distribution plans. Under President @realDonaldTrump, American companies are working at Warp Speed to deliver a safe and effective vaccine!",
Mike_Pence,1337051186797686795,2020-12-10 15:06:58,"Wheels up for Greenville, South Carolina with @SecAzar, @RepJeffDuncan, and @RepTimmons for a vaccine briefing! https://t.co/uXBoBWjxDi",
Mike_Pence,1337012792507949056,2020-12-10 12:34:24,https://t.co/PxL5mBLvWW,
Mike_Pence,1336809067336044550,2020-12-09 23:04:53,"With the leadership of President @realDonaldTrump, our renewed commitment to Space, the courage &amp; ingenuity of this new generation of American explorers &amp; with God’s help, America will continue to astonish the world with the heights we reach &amp; the wonders we achieve. https://t.co/9iMkaMQIDs",
Mike_Pence,1336806331173388288,2020-12-09 22:54:00,"On Monday, Our Nation lost a Giant of American Aviation, General Chuck Yeager. Today, President @realDonaldTrump directed @DeptofDefense to identify a military base to be renamed in his honor. America will never forget or fail to honor the life &amp; service of General Chuck Yeager. https://t.co/7G5trL0jtn",
Mike_Pence,1336799124457283584,2020-12-09 22:25:22,"It was my honor to announce the names of the 18 heroes who will carry us back to the moon—and beyond, the Artemis Astronauts! https://t.co/GYnuGQI3yp",
Mike_Pence,1336774260984000513,2020-12-09 20:46:34,"Great meeting of the National Space Council today! When you look at our National Security, Civil, and Private Space Sectors, one thing is clear: America is Leading Again in Space! 🇺🇸 https://t.co/t63srItCGC",
Mike_Pence,1336768246419247109,2020-12-09 20:22:40,https://t.co/JXjltARwyX,
Mike_Pence,1336768208951455745,2020-12-09 20:22:31,"We made it clear in our first year, we’re going back to the Moon and then we’re going to Mars! https://t.co/xLidwQE84b",
Mike_Pence,1336764189629702147,2020-12-09 20:06:33,"In four short years, America is leading in Space once again! 🇺🇸 https://t.co/kyjiLhlK9N",
Mike_Pence,1336755152498421771,2020-12-09 19:30:38,God bless all who serve at Cape Canaveral Space Force Station and Patrick Space Force Base and God Bless the United States Space Force! #SemperSupra 🇺🇸 https://t.co/pryIJIOXr0,
Mike_Pence,1336754859572342784,2020-12-09 19:29:28,"It is a tribute to the leadership of President @realDonaldTrump, that just a year and a half after calling for the Space Force, this President signed into law the first new branch of the Armed Forces in more than 70 years, @SpaceForceDoD!",
Mike_Pence,1336754441362546689,2020-12-09 19:27:49,"Today is a Great day for our Military, Florida &amp; America! It was my honor to announce, on behalf of our Commander in Chief, that Cape Canaveral Air Force Station will become Cape Canaveral Space Force Station and Patrick Air Force Base will become Patrick Space Force Base! https://t.co/Yq4O9Gn1xU",
Mike_Pence,1336736047082835968,2020-12-09 18:14:43,https://t.co/Cnl70fpE8r,
Mike_Pence,1336716172310564865,2020-12-09 16:55:45,"Just landed in Cape Canaveral, Florida for the 8th National Space Council Meeting! Because of President @realDonaldTrump’s leadership, America is leading in Space once again!",
Mike_Pence,1336696451745808387,2020-12-09 15:37:23,Wheels up for @NASAKennedy with @SecBrouillette and @RussVought45 for the 8th Meeting of the National Space Council! https://t.co/mFG642MIPK,
Mike_Pence,1336481398883028993,2020-12-09 01:22:50,"With the dedication of officials at every level, programs like Operation Warp Speed, healthcare workers, first responders, researchers, and the cooperation of the American people, we will get through this. With your help and with God’s Grace, we will Heal Our Land, Together. https://t.co/QRR4kj7jyb",
Mike_Pence,1336481127155044352,2020-12-09 01:21:45,"With the rising cases across America, it’s a time of renewed vigilance. The American people should know that we all still have work to do &amp; we all have a role to play. It’s time to once again, redouble our efforts to put the health of our families, neighbors &amp; communities first. https://t.co/S7G7TxsgMa",
Mike_Pence,1336450852798787590,2020-12-08 23:21:28,"We’re moving at record speed and the American people can be confident, that while we have cut red tape, we have cut no corners. The approval of this vaccine ensures that it is not only EFFECTIVE, but it is SAFE. https://t.co/pM0b7q1EiG",
Mike_Pence,1336450610724532225,2020-12-08 23:20:30,We are on track to distribute tens of millions of doses of a Coronavirus vaccine before the end of this month. Together we’re about to make history and together we’re going to continue to save lives across this Country! https://t.co/9SL3qFxWve,
Mike_Pence,1336450454268600326,2020-12-08 23:19:53,"Thanks to President @realDonaldTrump's leadership, tireless efforts of health officials, ingenuity of research companies, military personnel &amp; the American people, we're just days away from the approval &amp; distribution of the 1st Coronavirus vaccine in America. That is WARP SPEED! https://t.co/9ZGs4KGXSd",
Mike_Pence,1336369502636957697,2020-12-08 17:58:12,"Good @WhiteHouse Coronavirus Task Force meeting yesterday to discuss vaccine progress and looking forward to joining President @realDonaldTrump for the Operation Warp Speed Vaccine Summit today. Under President Trump's leadership, we're DAYS AWAY from delivering a vaccine!",
Mike_Pence,1336359417739169793,2020-12-08 17:18:08,"Karen and I were saddened to learn of the passing of a Great American Patriot, Chuck Yeager. Chuck truly had the Right Stuff, making history as the first pilot ever to break the sound barrier and proving America can go further and faster than ever before. God Bless Chuck Yeager. https://t.co/gbI3NeUiTv",
Mike_Pence,1336330211030286339,2020-12-08 15:22:04,https://t.co/jwXRmsqxmr,
Mike_Pence,1336022160347951105,2020-12-07 18:57:59,"Congratulations to Olympic Gold Medalist and one of the Greatest Wrestlers of all time, Dan Gable, on receiving the Presidential Medal of Freedom from President @realDonaldTrump today! https://t.co/zOrARrE19V",
Mike_Pence,1335941373934129152,2020-12-07 13:36:58,"On Pearl Harbor Remembrance Day, we honor the memory of the thousands who gave their lives 79 years ago. The attack on Pearl Harbor changed the course of history forever &amp; we will never forget or fail to honor the sacrifice of those lost as they defended our freedom &amp; our Nation. https://t.co/9IDsAtade7",
Mike_Pence,1335450274039816194,2020-12-06 05:05:31,https://t.co/l19oe070FY,
Mike_Pence,1335235882094370819,2020-12-05 14:53:36,https://t.co/ha051aw95r,
Mike_Pence,1335235478795280385,2020-12-05 14:52:00,"Great office, you’re going to love it! Congratulations @NMalliotakis! 🇺🇸 https://t.co/rVwR5GcgbM",
Mike_Pence,1335232713041866753,2020-12-05 14:41:00,https://t.co/o2NR4GxIr0,
Mike_Pence,1335009696298766338,2020-12-04 23:54:49,"We need you to stay in the fight! And I promise you, we are going to keep fighting. We can fight for our President and more Republicans in the Senate at the same time. We HAVE to do both! So VOTE, Georgia! 🇺🇸 https://t.co/DIQh6jhw8b",
Mike_Pence,1335009520179945473,2020-12-04 23:54:07,"My fellow Americans: If you don’t vote, they win. For all we have done &amp; for all we have yet to do, for our President, our Nation &amp; our future, for Georgia &amp; America, cast another vote for all that President @realDonaldTrump has accomplished: Vote for @Perduesenate &amp; @KLoeffler! https://t.co/jX7BgWCRox",
Mike_Pence,1334993109118115840,2020-12-04 22:48:54,I came to GA to say: Stay in the fight. Stay in the fight for the integrity in this election. Stay in the fight to Defend the Majority. And stay in the fight until the polls close on January 5th &amp; we send @Perduesenate &amp; @KLoeffler back to a Republican Majority in the Senate! https://t.co/rRVhlxOMfb,
Mike_Pence,1334991303436771329,2020-12-04 22:41:44,"You all know the stakes here in Georgia. Chuck Schumer said, “Now we take Georgia…and then we change America.” Well I’ve got a message for Chuck Schumer and the Washington Democrats: We’re going to Keep Georgia, Save our Senate, and SAVE AMERICA! https://t.co/K3EXE6gRzm",
Mike_Pence,1334990713696657408,2020-12-04 22:39:23,I’m here because I stand with President @realDonaldTrump! And I’m here because WE stand with @Perduesenate and @KLoeffler! https://t.co/aQpG1Yp5Al,
Mike_Pence,1334989872776368130,2020-12-04 22:36:03,We're going to keep fighting until every LEGAL vote is counted. We're going to keep fighting until every illegal vote is thrown out. And we will never stop fighting to Make America Great Again! 🇺🇸 https://t.co/5yIWQ3zmm3,
Mike_Pence,1334946267068153858,2020-12-04 19:42:46,"Wheels up to Savannah with @GOPChairwoman, @KLoeffler, @Perduesenate, and @CollinsforGA! We must Defend the Majority in the Senate and send @Perduesenate and @KLoeffler back to Washington!",
Mike_Pence,1334927241504043009,2020-12-04 18:27:10,"As we are just days away from a safe &amp; effective vaccine, every American should be comforted to know that @CDCgov works seamlessly with the private sector to distribute 80M vaccines a year &amp; they’re well equipped to deliver a Coronavirus vaccine to states across the Country. https://t.co/nnyssL9xYR",
Mike_Pence,1334926998150459392,2020-12-04 18:26:12,"Through Operation Warp Speed, we’ll be working with @CDCgov, America’s Governors and all of our public &amp; private partners to distribute a vaccine directly to states in record time. President @realDonaldTrump is delivering for the American people!",
Mike_Pence,1334926773251788800,2020-12-04 18:25:19,"Honored to be at @CDCgov today with @CDCDirector, @SenatorLoeffler, @sendavidperdue, and @RepDougCollins. Under President @realDonaldTrump’s leadership, we will have a vaccine before the end of the year! https://t.co/MuamQD10qe",
Mike_Pence,1334912202566823937,2020-12-04 17:27:25,https://t.co/bCjHlP0J57,
Mike_Pence,1334897778959519747,2020-12-04 16:30:06,"Just landed in Georgia for a vaccine briefing at @CDCgov. Help is on the way, America!",
